sample_id,relative_path,split,signer,source_split,sign_id,label_ar,label_en,unified_token,unified_token_id,start,end,frames,face_rate,pose_rate,left_hand_rate,right_hand_rate,best_hand_rate,quality_score,train_eligible
karsl_01_train_0084_03_01_0084_01_12_16_16_30_18_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_30_18)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93262,93330,68,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_30_24_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_30_24)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93330,93390,60,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_30_34_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_30_34)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93390,93452,62,1.0,1.0,1.0,0.048387,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_30_45_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_30_45)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93452,93517,65,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_30_50_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_30_50)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93517,93577,60,1.0,1.0,1.0,0.016667,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_01_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_01)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93577,93636,59,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_06_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_06)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93636,93698,62,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_11_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_11)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93698,93766,68,1.0,1.0,0.985294,0.0,0.985294,0.990441,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_16_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_16)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93766,93829,63,1.0,1.0,0.984127,0.015873,0.984127,0.989683,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_22_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_22)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93829,93896,67,1.0,1.0,1.0,0.014925,1.0,1.0,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_28_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_28)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93896,93949,53,1.0,1.0,0.981132,0.0,0.981132,0.987736,True
karsl_01_train_0084_03_01_0084_01_12_16_16_31_39_c_mp4,01/train/0084/03_01_0084_(01_12_16_16_31_39)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,93949,94007,58,1.0,1.0,0.982759,0.034483,0.982759,0.988793,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_27_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_27)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94007,94072,65,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_35_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_35)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94072,94145,73,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_40_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_40)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94145,94196,51,1.0,1.0,0.960784,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_45_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_45)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94196,94250,54,1.0,1.0,0.981481,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_49_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_49)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94250,94299,49,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_53_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_53)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94299,94352,53,1.0,1.0,0.962264,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_58_58_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_58_58)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94352,94409,57,1.0,1.0,0.982456,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_17_59_03_c_mp4,01/train/0084/03_01_0084_(20_11_16_17_59_03)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94409,94463,54,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_00_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_00)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94463,94527,64,1.0,1.0,0.984375,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_05_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_05)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94527,94575,48,1.0,1.0,0.958333,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_09_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_09)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94575,94628,53,1.0,1.0,0.981132,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_14_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_14)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94628,94680,52,1.0,1.0,0.961538,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_19_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_19)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94680,94736,56,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_29_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_29)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94736,94796,60,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_34_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_34)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94796,94849,53,1.0,1.0,0.943396,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_38_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_38)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94849,94904,55,1.0,1.0,0.981818,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_43_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_43)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94904,94955,51,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_00_58_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_00_58)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,94955,95010,55,1.0,1.0,0.981818,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_01_03_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_01_03)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,95010,95059,49,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_01_07_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_01_07)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,95059,95110,51,1.0,1.0,0.980392,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_01_11_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_01_11)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,95110,95158,48,1.0,1.0,0.9375,1.0,1.0,1.0,True
karsl_01_train_0084_03_01_0084_20_11_16_18_01_15_c_mp4,01/train/0084/03_01_0084_(20_11_16_18_01_15)_c.mp4,train,01,train,0084,الأمعاء الدقيقة,Small intestine,الأمعاء_الدقيقة,905,95158,95202,44,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_22_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_22)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95202,95269,67,1.0,1.0,0.955224,0.0,0.955224,0.970896,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_27_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_27)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95269,95338,69,1.0,1.0,1.0,0.043478,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_38_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_38)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95338,95408,70,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_44_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_44)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95408,95478,70,1.0,1.0,1.0,0.042857,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_49_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_49)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95478,95549,71,1.0,1.0,1.0,0.014085,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_33_55_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_33_55)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95549,95626,77,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_01_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_01)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95626,95700,74,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_07_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_07)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95700,95778,78,1.0,1.0,1.0,0.012821,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_13_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_13)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95778,95859,81,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_19_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_19)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95859,95920,61,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_25_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_25)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95920,95988,68,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_30_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_30)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,95988,96059,71,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_36_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_36)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96059,96128,69,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_41_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_41)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96128,96197,69,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_47_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_47)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96197,96276,79,1.0,1.0,1.0,0.063291,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_53_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_53)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96276,96355,79,1.0,1.0,1.0,0.012658,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_34_59_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_34_59)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96355,96414,59,1.0,1.0,1.0,0.016949,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_35_04_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_35_04)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96414,96484,70,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_01_12_16_16_35_09_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_35_09)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96484,96545,61,1.0,1.0,0.967213,0.0,0.967213,0.978689,True
karsl_01_train_0085_03_01_0085_01_12_16_16_39_35_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_39_35)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96545,96606,61,1.0,1.0,0.934426,0.0,0.934426,0.957377,True
karsl_01_train_0085_03_01_0085_01_12_16_16_39_40_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_39_40)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96606,96668,62,1.0,1.0,0.983871,0.0,0.983871,0.989516,True
karsl_01_train_0085_03_01_0085_01_12_16_16_39_50_c_mp4,01/train/0085/03_01_0085_(01_12_16_16_39_50)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96668,96723,55,1.0,1.0,1.0,0.018182,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_13_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_13)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96723,96777,54,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_18_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_18)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96777,96829,52,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_23_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_23)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96829,96887,58,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_27_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_27)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96887,96935,48,1.0,1.0,0.979167,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_32_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_32)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96935,96986,51,1.0,1.0,0.980392,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_36_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_36)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,96986,97034,48,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_42_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_42)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97034,97083,49,1.0,1.0,0.979592,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_46_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_46)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97083,97136,53,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_55_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_55)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97136,97185,49,1.0,1.0,0.979592,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_03_59_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_03_59)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97185,97229,44,1.0,1.0,0.977273,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_03_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_03)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97229,97286,57,1.0,1.0,0.982456,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_08_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_08)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97286,97337,51,1.0,1.0,0.960784,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_13_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_13)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97337,97387,50,1.0,1.0,0.98,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_22_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_22)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97387,97436,49,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_26_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_26)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97436,97486,50,1.0,1.0,0.96,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_30_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_30)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97486,97539,53,1.0,1.0,0.962264,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_35_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_35)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97539,97590,51,1.0,1.0,0.980392,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_39_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_39)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97590,97639,49,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_43_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_43)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97639,97690,51,1.0,1.0,0.960784,1.0,1.0,1.0,True
karsl_01_train_0085_03_01_0085_20_11_16_18_04_52_c_mp4,01/train/0085/03_01_0085_(20_11_16_18_04_52)_c.mp4,train,01,train,0085,الأمعاء الغليظة,Large intestine,الأمعاء_الغليظة,906,97690,97743,53,1.0,1.0,0.962264,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_00_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_00)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97743,97785,42,1.0,1.0,0.97619,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_04_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_04)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97785,97825,40,1.0,1.0,0.95,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_12_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_12)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97825,97869,44,1.0,1.0,0.977273,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_16_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_16)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97869,97918,49,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_21_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_21)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97918,97966,48,1.0,1.0,0.854167,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_25_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_25)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,97966,98015,49,1.0,1.0,0.918367,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_29_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_29)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98015,98063,48,1.0,1.0,0.9375,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_35_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_35)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98063,98106,43,1.0,1.0,0.930233,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_41_44_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_41_44)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98106,98153,47,1.0,1.0,0.978723,0.0,0.978723,0.98617,True
karsl_01_train_0086_03_01_0086_01_12_16_16_42_40_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_42_40)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98153,98193,40,1.0,1.0,0.775,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_42_44_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_42_44)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98193,98235,42,1.0,1.0,0.97619,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_43_17_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_43_17)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98235,98277,42,1.0,1.0,0.904762,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_43_21_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_43_21)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98277,98319,42,1.0,1.0,0.785714,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_01_12_16_16_43_25_c_mp4,01/train/0086/03_01_0086_(01_12_16_16_43_25)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98319,98359,40,1.0,1.0,0.8,1.0,1.0,1.0,True
karsl_01_train_0086_03_01_0086_20_11_16_18_09_11_c_mp4,01/train/0086/03_01_0086_(20_11_16_18_09_11)_c.mp4,train,01,train,0086,الزائدة الدودية,Appendix,الزائدة_الدودية,907,98359,98396,37,1.0,1.0,0.864865,1.0,1.0,1.0,True
